,,,,,,,,
"
",,,,,,,,
Select filter criteria below:,,,,,,,,
Start Date:,03/01/2014 ,Start Time:,12:00 AM ,Building:,All ,,,
 End Date:,03/31/2014 ,End Time:,11:59 PM,Room:,All,,,
,,,,,,,,
,,,,,,,,
Name,Building,Room,Days met,Start Date,End Date,Start Time,End Time,
DEN-EE526  ,KAP ,137,W ,03/12/2014 ,03/12/2014 ,06:40 PM ,09:20 PM ,
DEN-EE526  ,KAP ,144,W ,03/12/2014 ,03/12/2014 ,06:40 PM ,09:20 PM ,
Alpha Phi Omega  ,THH ,113,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,11:00 PM ,
Asian American Tutorial Projec  ,THH ,112,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:50 PM ,
Association of Indian Students  ,WPH ,106,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,11:00 PM ,
Black Campus Ministries  ,GFS ,118,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,09:50 PM ,
College Democrats  ,VKC ,157,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
Corpus Callosum  ,VKC ,153,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:50 PM ,
Delta Kappa Alpha  ,THH ,209,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,11:00 PM ,
EDUC 634-27642  ,VKC ,206,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,09:40 PM ,
Flying CLub  ,SOS ,B50 ,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:50 PM ,
Gamma Zeta Alpha Fraternity  ,GFS ,107,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,10:20 PM ,
GlobeMed at USC  ,WPH ,B30 ,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
MONEYTHINK  ,VKC ,161,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:20 PM ,
Net Impact  ,WPH ,102,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
Omega Gamma Chapter of Sigma L  ,THH ,115,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:50 PM ,
PSUA meeting. Faculty member:  ,VKC ,256,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
Sigma Delta Tau  ,GFS ,217,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,11:00 PM ,
Sigma Delta Tau  ,THH ,219,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,11:00 PM ,
South LA Christian Life  ,THH ,107,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,09:50 PM ,
SUPPLEMENTAL INST-Alberto  ,VKC ,260,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
SUPPLEMENTAL INST-CHRIS L  ,VKC ,258,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
SUPPLEMENTAL INSTR-PERRY  ,GFS ,104,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,07:50 PM ,
Zeta Phi Rho  ,SOS ,B47 ,W ,03/12/2014 ,03/12/2014 ,07:00 PM ,08:50 PM ,
Alpha Kappa Psi  ,VKC ,100,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,10:20 PM ,
Association of Indian Students  ,WPH ,205,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,09:20 PM ,
California School Project  ,THH ,117,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,08:50 PM ,
DELTA SIGMA PI  ,VKC ,106,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,11:00 PM ,
FUNDaFIELD  ,VKC ,257,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,08:50 PM ,
InterVarsity Trojan Christian  ,THH ,119,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,10:20 PM ,
Kazan Taiko  ,SOS ,B45 ,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,11:00 PM ,
Multi Cultural Greek Council  ,SOS ,B37 ,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,09:20 PM ,
Multicultural Greek Council  ,THH ,108,W ,03/12/2014 ,03/12/2014 ,07:30 PM ,10:00 PM ,
ALPHA EPSILON DELTA  ,WPH ,B27 ,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
BISC-499 Ofc Hours  ,ZHS ,360,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
Delta Phi Kappa  ,KAP ,146,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,11:00 PM ,
Engineering Management Associa  ,WPH ,200,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,09:20 PM ,
Health Sciences Education Prog  ,THH ,214,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
Model United Nations of Southe  ,WPH ,102,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
Nursing and Physician Assistan  ,VKC ,150,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,09:20 PM ,
Program Board-Environmental St  ,THH ,208,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,09:20 PM ,
Sikh Student Association  ,VKC ,157,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
STAND Anti-Genocide Coalition  ,VKC ,107,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
STAND: The Anti-Genocide Coali  ,VKC ,105,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
SUPPLEMENTAL INST-CHRIS R  ,VKC ,260,W ,03/12/2014 ,03/12/2014 ,08:00 PM ,08:50 PM ,
In Christ Alone Ministries  ,VKC ,109,W ,03/12/2014 ,03/12/2014 ,08:30 PM ,11:00 PM ,
TROY CAMP  ,THH ,110,W ,03/12/2014 ,03/12/2014 ,08:30 PM ,09:50 PM ,
Association for Computing Mach  ,VKC ,151,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
DANC  ,MHP ,101,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
In Christ Alone  ,VKC ,153,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
INTERAXON  ,THH ,105,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,09:50 PM ,
Trojan Knights  ,GFS ,114,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
Trojan Knights  ,GFS ,116,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
Trojan Knights  ,THH ,102,W ,03/12/2014 ,03/12/2014 ,09:00 PM ,11:00 PM ,
Engineering Management Associa  ,WPH ,200,W ,03/12/2014 ,03/12/2014 ,09:30 PM ,10:00 PM ,
SC Outfitters  ,VKC ,150,W ,03/12/2014 ,03/12/2014 ,09:30 PM ,10:20 PM ,
International Student Church  ,VKC ,153,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,08:50 AM ,
NAI T/Th  ,KAP ,156,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,KAP ,158,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,KAP ,163,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,VKC ,101,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,VKC ,157,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,VKC ,211,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,WPH ,103,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
NAI T/Th  ,WPH ,205,R ,03/13/2014 ,03/13/2014 ,07:30 AM ,09:25 AM ,
International Acad TR 8-950  ,SOS ,B48 ,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,09:50 AM ,
International Academy  ,KAP ,147,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,09:50 AM ,
ITS  ,WPH ,101,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,10:00 AM ,
ITS  ,WPH ,104,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,10:00 AM ,
math 108 holds  ,GFS ,222,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,08:50 AM ,
MATH DIS HOLDS  ,KAP ,150,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,01:50 PM ,
writ hold  ,KAP ,147,R ,03/13/2014 ,03/13/2014 ,08:00 AM ,09:50 AM ,
BKN-599  ,CHP ,233D ,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,10:00 AM ,
Lang Aca - TTh 830-950  ,SOS ,B41 ,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,VHE ,214,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,VKC ,206,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,VKC ,208,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,VKC ,255,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,VKC ,259,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,WPH ,201,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
Lang Aca - TTh 830-950  ,WPH ,202,R ,03/13/2014 ,03/13/2014 ,08:30 AM ,09:50 AM ,
math 108 holds  , , ,R ,03/13/2014 ,03/13/2014 ,09:00 AM ,09:50 AM ,
SCA - Juan Reyes  , , ,R ,03/13/2014 ,03/13/2014 ,09:00 AM ,11:50 AM ,
SCA - Mark Pedri  , , ,R ,03/13/2014 ,03/13/2014 ,09:00 AM ,12:50 PM ,
SLL  ,THH ,113,R ,03/13/2014 ,03/13/2014 ,09:00 AM ,10:50 AM ,
CE  ,WPH ,B36 ,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,10:50 AM ,
CHE-530 Exam  ,OHE ,122,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,10:50 AM ,
Chem 050 hold  ,VHE ,206,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,11:00 AM ,
CSCI-402 Mid-Term  ,THH ,102,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,10:50 AM ,
hp 200 hold  ,SLH ,100,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,11:00 AM ,
Int'l Acad-930-1050 TTh  ,VKC ,153,R ,03/13/2014 ,03/13/2014 ,09:30 AM ,10:50 AM ,
ALI  ,SOS ,B50 ,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,10:50 AM ,
ali 270-10155  ,THH ,219,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,12:00 PM ,
ANTH-263 disc  ,SOS ,B48 ,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,10:50 AM ,
BKN-557  ,CHP ,221,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,01:00 PM ,
BKN-557  ,CHP ,233D ,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,12:00 PM ,
CHE  ,THH ,207,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,11:50 AM ,
EDUC 652: Polikoff  ,WPH ,403,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,11:30 AM ,
GR 120 HOLD  ,SOS ,B45 ,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,11:00 AM ,
Lang Aca TTh 10-1120  , , ,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,11:20 AM ,
math 108 holds  ,GFS ,221,R ,03/13/2014 ,03/13/2014 ,10:00 AM ,10:50 AM ,
PT-546 Hershberg  ,CHP ,224,R ,03/13/2014 ,03/13/2014 ,10:30 AM ,12:00 PM ,
PT-546 Hershberg  ,CHP ,225,R ,03/13/2014 ,03/13/2014 ,10:30 AM ,12:00 PM ,
ALI  ,VKC ,103,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,11:50 AM ,
DEN-BME525  ,KAP ,144,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,12:20 PM ,
DEN-ISE527  ,KAP ,156,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,12:20 PM ,
math  ,KAP ,147,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,12:00 PM ,
POSC-366  ,VKC ,208,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,11:50 AM ,
SI - Kim  ,VKC ,111,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,11:50 AM ,
SI - Sanika  , , ,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,11:50 AM ,
span  ,MRF ,206,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,12:20 PM ,
SUPPLEMENTAL INST-KIM  , , ,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,11:50 AM ,
SUPPLEMENTAL INST-SANIKA  , , ,R ,03/13/2014 ,03/13/2014 ,11:00 AM ,12:00 PM ,
EDUC 652: Polikoff  ,WPH ,403,R ,03/13/2014 ,03/13/2014 ,11:30 AM ,12:00 PM ,
ALI  ,VKC ,153,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
EDUC Research  ,WPH ,B36 ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:50 PM ,
germ hold  ,VKC ,206,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:00 PM ,
Int' Acad-12-150 TTh  ,THH ,117,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:50 PM ,
International ACAD 12-150 T/Th  ,SOS ,B47 ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:50 PM ,
Internationla Acad  ,VKC ,109,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Internationla Acad  ,VKC ,209,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,SOS ,B43 ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,SOS ,B50 ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,SOS ,B51 ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,THH ,105,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,THH ,109,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,THH ,111,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,THH ,221,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,VKC ,103,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Lang Acad-12 TTh  ,VKC ,208,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
math  ,KAP ,167,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:00 PM ,
PT study  ,CHP ,233D ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:30 PM ,
SCA - Dave Binegar  , , ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,02:50 PM ,
SI - Kim  ,THH ,112,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
SI - Sanika  , , ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
Study Room - Zuleima  ,CHP ,219,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,02:45 PM ,
SUPPLEMENTAL INST-KIM  , , ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,12:50 PM ,
SUPPLEMENTAL INST-SANIKA  , , ,R ,03/13/2014 ,03/13/2014 ,12:00 PM ,01:00 PM ,
Center ot Int'l Studies  ,SOS ,B40 ,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
CHE  ,GFS ,109,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
CSCI572: Mattmann/Horowitz  ,MRF ,340,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
DEN-AME560  ,THH ,114,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
DEN-AME560  ,THH ,116,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
DEN-EE541  ,SOS ,B46 ,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
ealc 304  ,THH ,115,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,02:00 PM ,
EALC 400-25641  ,VKC ,204,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
EALC 400-25641  ,WPH ,104,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
Int' Acad-1230-150 TTh  ,THH ,211,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
Int' Acad-1230-150 TTh  ,VKC ,153,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
posc 366-51995  ,SOS ,B46 ,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
posc 366-51995  ,THH ,212,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
posc 366-51995  ,VKC ,100,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
soci hold  ,KAP ,167,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
SPAN 240-62148-HOLDS  ,THH ,115,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,02:00 PM ,
SPAN 240-62148-HOLDS  ,VKC ,204,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,02:00 PM ,
SUPPLEMENTAL INST-NIKI  ,WPH ,200,R ,03/13/2014 ,03/13/2014 ,12:30 PM ,01:50 PM ,
ALI  ,SOS ,B45 ,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,01:50 PM ,
ealc 424 -25393 hold  ,THH ,109,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
ealc 424 -25393 hold  ,THH ,111,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
EDUC 630:S trunk  ,WPH ,403,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,04:00 PM ,
Gale Sinatra / SPT Mtgs.  ,SOS ,B49 ,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
Lang Aca-TTh 1-250  , , ,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:50 PM ,
math  ,KAP ,164,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
OT 585  , , ,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,04:00 PM ,
SCA - David Binegar  ,VKC ,103,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,01:50 PM ,
sll  ,WPH ,202,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
SLL 220-60216 HOLD  ,VKC ,104,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,01:50 PM ,
sll220 hold  ,SOS ,B45 ,R ,03/13/2014 ,03/13/2014 ,01:00 PM ,02:00 PM ,
Study Room  ,CHP ,221,R ,03/13/2014 ,03/13/2014 ,01:30 PM ,03:00 PM ,
ALI  ,VKC ,204,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,02:50 PM ,
ALI HOLD  ,THH ,121,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
aste 280 hold  ,VKC ,152,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:30 PM ,
csci 672  ,VKC ,161,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
CSCI572: Mattmann/Horowitz  ,MHP ,101,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
econ 317 hold  ,KAP ,158,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,04:00 PM ,
ee 452  ,SAL ,126,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:50 PM ,
EE 452 LAB  ,SAL ,126,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,05:00 PM ,
EE 452-30557  , , ,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
ee 553-31245  ,THH ,118,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
Financial & Business Svcs  , , ,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
History Exam  ,VKC ,157,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,05:30 PM ,
ital 340 hold  ,WPH ,400,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:30 PM ,
MDA-593 crosslist (ENGL-593)  , , ,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,04:20 PM ,
OT 585  ,CHP ,225,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,04:00 PM ,
POSC 469  ,THH ,108,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:20 PM ,
PTE Seminar  , , ,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,04:20 PM ,
SI - Chelsea  ,VKC ,152,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,02:50 PM ,
sll 250-60218 hold  ,SOS ,B43 ,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:00 PM ,
span 413 hold  ,WPH ,107,R ,03/13/2014 ,03/13/2014 ,02:00 PM ,03:30 PM ,
ALI  ,SOS ,B43 ,R ,03/13/2014 ,03/13/2014 ,03:00 PM ,03:50 PM ,
Professional Development Meeti  ,THH ,110,R ,03/13/2014 ,03/13/2014 ,03:00 PM ,04:45 PM ,
SI - Chelsea  ,VKC ,152,R ,03/13/2014 ,03/13/2014 ,03:00 PM ,03:50 PM ,
American Culture Class  ,WPH ,102,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,05:20 PM ,
CORE 101 hold  ,WPH ,106,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,04:00 PM ,
CSCI Seminar  ,SSL ,150,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,04:50 PM ,
ee 477  ,KAP ,144,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,04:50 PM ,
ee 557 hold  ,SOS ,B44 ,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,05:00 PM ,
FSH presentation  ,THH ,301,R ,03/13/2014 ,03/13/2014 ,03:30 PM ,04:20 PM ,
ALI  ,SOS ,B43 ,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
AME 261 Discussions  ,VKC ,204,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
ASTE-Planetary Surface Meeting  ,GFS ,204,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,05:50 PM ,
Center for Int'l Studies  ,SOS ,B40 ,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,05:50 PM ,
Center for Int'l Studies  ,SOS ,B40 ,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
CORE  ,WPH ,603,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,05:50 PM ,
CSCI-109  ,KAP ,146,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
educ 717-26534  ,VKC ,156,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,06:20 PM ,
PSYC-599 Guest Speaker  ,WPH ,107,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,07:50 PM ,
SUPPLEMENTAL INST- -ENGIE  ,VKC ,108,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
SUPPLEMENTAL INST-CHELSEA  ,VKC ,256,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
SUPPLEMENTAL INST-LUKE  ,GFS ,218,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
SUPPLEMENTAL INST-MEGAN  ,VKC ,105,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
SUPPLEMENTAL INST-NIKI  ,GFS ,205,R ,03/13/2014 ,03/13/2014 ,04:00 PM ,04:50 PM ,
MATH 226 Review-Sadhal  ,VKC ,102,R ,03/13/2014 ,03/13/2014 ,04:30 PM ,06:20 PM ,
Epstein ISE Seminars  ,SGM ,226,R ,03/13/2014 ,03/13/2014 ,04:30 PM ,06:50 PM ,
ALI  ,SOS ,B43 ,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CSCI-109  ,KAP ,146,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,106,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,108,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,110,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,121,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,213,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070  ,THH ,215,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
CTCS 192-18070 DISC  ,VKC ,155,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
DEN -CSCI 578 (Mattman)  ,THH ,102,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:20 PM ,
DEN hold  ,SGM ,124,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,10:00 PM ,
DSC Thursday Night Writes  ,SOS ,B49 ,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,09:00 PM ,
Econ 603 Discussion  ,KAP ,137,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:50 PM ,
ee 357 hold  ,KAP ,144,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:30 PM ,
ee 357 hold  ,SGM ,601,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,08:00 PM ,
FIRST Robotics  ,KAP ,138,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,09:50 PM ,
FIRST Robotics  ,KAP ,164,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,09:50 PM ,
ir 323 hold  ,SGM ,601,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:30 PM ,
ir 323 hold  ,VKC ,150,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:30 PM ,
ITP 460-31934  ,VKC ,152,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,07:50 PM ,
LATTC-Astr 1  ,SGM ,123,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,06:50 PM ,
muin 360 hold  ,WPH ,103,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,07:00 PM ,
music hold  ,WPH ,103,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,07:00 PM ,
PSYC360  ,GFS ,101,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
SCA - Mary McClellan  ,SOS ,B37 ,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,11:00 PM ,
SCA - Timothy Liese  ,GFS ,109,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,07:50 PM ,
Sup Inst - Alberto  ,VKC ,260,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
Sup Inst - Alberto  ,VKC ,260,R ,03/13/2014 ,03/13/2014 ,05:00 PM ,05:50 PM ,
